,0
332,7.53991621656574
333,7.348509750103477
334,7.343340410764876
335,8.355473045122052
336,9.389691397406045
337,8.694225894320104
338,8.21454963685675
339,6.079980837459579
340,5.463511121129043
341,6.891262069891499
342,7.978116443275646
343,9.533726640946503
344,9.9123424333805
345,9.723752309983762
346,9.894177272892668
347,9.771790712790311
348,9.851756815669697
349,10.196702995896032
350,9.955069875564678
351,9.786493334472295
352,9.74130678056179
353,10.454695386251386
354,9.714253875472961
355,10.169479216217132
356,10.631086596760925
357,10.199059423560294
358,10.260154290263012
359,10.721228548822834
360,10.532503401180012
361,9.749501552793031
362,9.8098818732927
