,0
0,10.0
1,-10.0
2,0.0
3,-1.6242062956459058
4,0.0
5,-1.2787557472354407
6,0.0
7,-0.6015404178780973
8,0.0
9,-0.06580696331710198
10,0.0
11,0.25413027110149267
12,0.0
13,-1.165217945481535
14,0.0
15,-1.5097716406474622
16,0.0
17,-2.935989527441736
18,0.0
19,-3.73748933642916
20,0.0
21,-3.438536187934307
22,0.0
23,-1.2723969044881618
24,0.0
25,-1.0819772121753
26,0.0
27,-0.7064639129874171
28,0.0
29,0.19602288128397485
30,0.0
31,0.22432672777016271
32,0.0
33,-1.349461597001243
34,0.0
35,-2.1883106302604665
36,0.0
37,-2.6262973439385475
38,0.0
39,-4.047084412891853
40,0.0
41,-3.975362338479955
42,0.0
43,-1.6683995444933981
44,0.0
45,-1.2814285948169526
46,0.0
47,-0.7765084312757657
48,0.0
49,-0.23062632360925706
50,0.0
51,-0.42458717274320257
52,0.0
53,-2.2973520227695015
54,0.0
55,-2.9411409094568706
56,0.0
57,-3.541960029023555
58,0.0
59,-4.345682781634268
60,0.0
61,-4.266152146961164
62,0.0
63,-1.3747081337125548
64,0.0
65,-0.824501047381208
66,0.0
67,-0.6963157148182303
68,0.0
69,0.2727942774220337
70,0.0
71,0.2500390945698785
72,0.0
73,-0.7544503261475581
74,0.0
75,-2.4330116070229613
76,0.0
77,-3.1083446063969213
78,0.0
79,-3.9415153321962864
80,0.0
81,-4.670860672800045
82,0.0
83,0.018192962349052905
84,0.0
85,0.09188192430724278
86,0.0
87,0.16953832969216676
88,0.0
89,1.0006038579304257
90,0.0
91,0.9317790540239763
92,0.0
93,0.5498678913154169
94,0.0
95,-0.246016668288902
96,0.0
97,-1.9653570147882513
98,0.0
99,-3.3008354758444405
100,0.0
101,-3.2667926569483363
102,0.0
103,0.7169533478812521
104,0.0
105,1.4432154660934233
106,0.0
107,1.4746061321526787
108,0.0
109,1.6019145313410335
110,0.0
111,2.2034114791843886
112,0.0
113,2.0984428732187443
114,0.0
115,1.3290997313368433
116,0.0
117,0.04101407472634786
118,0.0
119,-1.2119572298531038
120,0.0
121,-1.2117659603178468
122,0.0
123,1.801744732153274
124,0.0
125,2.6872511163662836
126,0.0
127,3.009190364354104
128,0.0
129,3.8981753011269893
130,0.0
131,3.554860001338452
132,0.0
133,3.16142277109359
134,0.0
135,3.4409284799429467
136,0.0
137,2.0382300265429434
138,0.0
139,0.4449427278885006
140,0.0
141,-0.30834276504140024
142,0.0
143,3.5124386934921814
144,0.0
145,2.402302179941407
146,0.0
147,3.085281258455634
148,0.0
149,3.7344728772562235
150,0.0
151,4.024389538013102
152,0.0
153,3.9137723995956986
154,0.0
155,2.9253756492095797
156,0.0
157,1.5276393814420346
158,0.0
159,1.6047577961191342
160,0.0
161,1.3416761377412596
162,0.0
163,-3.1162103781467883
164,0.8157126217084023
165,-2.026637811785663
166,0.6404695202073147
167,-2.956592313008491
168,1.285091718154303
169,-1.4722921715259962
170,1.4362448381238426
171,-2.5777371196930736
172,2.1581066379676033
173,-2.054547139348749
174,2.3048283888312606
175,-2.3059837250839954
176,1.1303205624912191
177,-3.743850280969126
178,0.24097078816081882
179,-4.737319906921036
180,-0.7794474592257785
181,-5.4253207451059735
182,-1.5982553380446747
183,-4.53775442655251
184,0.22951346625186583
185,-4.07805432905554
186,0.997415086575615
187,-3.5462097271323256
188,0.8089594737078993
189,-3.5879036750511775
190,1.3681628779456365
191,-3.229857688387854
192,2.205863142973723
193,-3.293620157604294
194,1.3090830998457756
195,-2.878722269608393
196,0.6451016500194979
197,-3.9095988802525232
198,-0.2909515682684317
199,-3.9984464602904795
200,-1.3534012686507566
201,-5.047861625583777
202,-1.5827656112309332
203,-4.770047014625156
204,0.5887118787564967
205,-4.078344538735658
206,0.028128560932798377
207,-4.949745731167273
208,0.7915270943191179
209,-4.3007565471408515
210,1.6243609343114525
211,-3.3393536765997407
212,1.0489008275160734
213,-3.7487093701878216
214,0.6871332834418609
215,-3.736783555325269
216,-0.20673075550560072
217,-4.8006974093233294
218,-0.932130534421893
219,-6.006291146166703
220,-2.010217588933025
221,-5.491082350467082
222,-1.8016278229333298
223,-5.2495969762397365
224,-0.00582018076248457
225,-4.744345878181268
226,-0.22161038866880156
227,-4.084380361569471
228,0.7769822034172102
229,-3.968726791658879
230,1.0001556880343792
231,-3.6073631733233458
232,1.188956887686803
233,-3.6552892362413
234,-0.05005803164327957
235,-4.337541205108105
236,-0.7663982132040016
237,-4.804985728340725
238,-1.0418325506497599
239,-5.840929316947333
240,-3.060220351740828
241,-5.750347347697782
242,-3.1674762517577095
243,-5.860177582277496
244,0.15266346322071941
245,-4.923814824622615
246,0.1117594203208484
247,-4.761099166571647
248,0.42156585343084474
249,-3.6605487711249607
250,0.7767938229868138
251,-3.9388002099921415
252,1.2278687790045533
253,-5.575017849731166
254,0.7225867181963622
255,-4.445167086443754
256,-0.41853740802864015
257,-4.039124697136708
258,-1.4367134910689225
259,-5.447005598500558
260,-1.5478477649900075
261,-5.668325073895582
262,-2.9499703550838507
263,-4.209180831327137
264,-0.4073491332151332
265,-3.636150737530902
266,0.45057121085713553
267,-2.7968825009879867
268,0.6064402364267457
269,-3.2632665327598263
270,1.3611438708325765
271,-2.6692435152883918
272,0.9075490110323564
273,-3.251855438519343
274,0.676019049969085
275,-5.93887305839269
276,-0.16019306792353072
277,-6.489167327024112
278,-1.3875255856467221
279,-6.223924481755906
280,-2.215298244549202
281,-6.440076893448825
282,-3.5567540507111146
283,-1.3420622717149997
284,-0.010802497934160459
285,-0.9437500716766454
286,-0.24247943633430633
287,-0.735327482813609
288,0.9365482141201716
289,-0.4935425130689459
290,0.46748034800534494
291,-0.23422040987904164
292,-0.026629127848801695
293,-0.3231934112
294,-0.005215278350665677
295,-1.142535141056042
296,0.5108889831538465
297,-4.028941280105856
298,-1.6732045433886027
299,-4.5960471384746935
300,-2.837266739873876
301,-5.23699388785483
302,-1.8447694761355224
303,-0.11
304,1.1904563237459216
305,-0.2189
306,0.0031344389000000014
307,-0.10010000000000001
308,0.002551838675358318
309,-0.2189
310,-0.008905724881267774
311,-0.3095228063870712
312,2.739061908149497
313,-0.2265555611
314,-0.046924349157390785
315,-0.11
316,-0.018633671100000002
317,-0.2189
318,-0.06637282168021921
319,-2.2063385211687967
320,-0.6375482040742968
321,-0.5175998420227226
322,-0.30470790163750644
323,-0.2189
324,0.02863071183081418
325,-0.32671100000000003
326,-8.93289e-05
327,-0.43344389000000005
328,0.04540898498195655
329,-0.43344389000000005
330,0.1810165697176629
331,-0.43344389000000005
332,0.22010607295758644
333,-0.2189
334,-0.0032564367110000003
335,-0.11
