,0
0,0.0
1,0.0
2,0.0
3,-0.9999999999999889
4,0.0
5,-0.9999999999999889
6,0.0
7,-0.9999999999999889
8,0.0
9,-0.9999999999999889
10,0.0
11,-0.9999999999999889
12,0.0
13,-0.9999999999999889
14,0.0
15,-0.9999999999999889
16,0.0
17,-0.9999999999999889
18,0.0
19,-0.9999999999999889
20,0.0
21,-0.9999999999999889
22,0.0
23,-0.9999999999999889
24,0.0
25,-0.9999999999999889
26,0.0
27,-0.9999999999999889
28,0.0
29,-0.9999999999999889
30,0.0
31,-0.9999999999999889
32,0.0
33,-0.9999999999999889
34,0.0
35,-0.9999999999999889
36,0.0
37,-0.9999999999999889
38,0.0
39,-0.9999999999999889
40,0.0
41,-0.9999999999999889
42,0.0
43,-0.9999999999999889
44,0.0
45,-0.9999999999999889
46,0.0
47,-0.9999999999999889
48,0.0
49,-0.9999999999999889
50,0.0
51,-0.9999999999999889
52,0.0
53,-0.9999999999999889
54,0.0
55,-0.9999999999999889
56,0.0
57,-0.9999999999999889
58,0.0
59,-0.9999999999999889
60,0.0
61,-0.9999999999999889
62,0.0
63,-0.9999999999999889
64,0.0
65,-0.9999999999999889
66,0.0
67,-0.9999999999999889
68,0.0
69,-0.9999999999999889
70,0.0
71,-0.9999999999999889
72,0.0
73,-0.9999999999999889
74,0.0
75,-0.9999999999999889
76,0.0
77,-0.9999999999999889
78,0.0
79,-0.9999999999999889
80,0.0
81,-0.9999999999999889
82,0.0
83,-0.9999999999999889
84,0.0
85,-0.9999999999999889
86,0.0
87,-0.9999999999999889
88,0.0
89,-0.9999999999999889
90,0.0
91,-0.9999999999999889
92,0.0
93,-0.9999999999999889
94,0.0
95,-0.9999999999999889
96,0.0
97,-0.9999999999999889
98,0.0
99,-0.9999999999999889
100,0.0
101,-0.9999999999999889
102,0.0
103,-0.9999999999999889
104,0.0
105,-0.9999999999999889
106,0.0
107,-0.9999999999999889
108,0.0
109,-0.9999999999999889
110,0.0
111,-0.9999999999999889
112,0.0
113,-0.9999999999999889
114,0.0
115,-0.9999999999999889
116,0.0
117,-0.9999999999999889
118,0.0
119,-0.9999999999999889
120,0.0
121,-0.9999999999999889
122,0.0
123,-0.9999999999999889
124,0.0
125,-0.9999999999999889
126,0.0
127,-0.9999999999999889
128,0.0
129,-0.9999999999999889
130,0.0
131,-0.9999999999999889
132,0.0
133,-0.9999999999999889
134,0.0
135,-0.9999999999999889
136,0.0
137,-0.9999999999999889
138,0.0
139,-0.9999999999999889
140,0.0
141,-0.9999999999999889
142,0.0
143,-0.9999999999999889
144,0.0
145,-0.9999999999999889
146,0.0
147,-0.9999999999999889
148,0.0
149,-0.9999999999999889
150,0.0
151,-0.9999999999999889
152,0.0
153,-0.9999999999999889
154,0.0
155,-0.9999999999999889
156,0.0
157,-0.9999999999999889
158,0.0
159,-0.9999999999999889
160,0.0
161,-0.9999999999999889
162,0.0
163,-0.9999999999999944
164,-0.9999999999999889
165,-0.9999999999999944
166,-0.9999999999999889
167,-0.9999999999999944
168,-0.9999999999999889
169,-0.9999999999999944
170,-0.9999999999999889
171,-0.9999999999999944
172,-0.9999999999999889
173,-0.9999999999999944
174,-0.9999999999999889
175,-0.9999999999999944
176,-0.9999999999999889
177,-0.9999999999999944
178,-0.9999999999999889
179,-0.9999999999999944
180,-0.9999999999999889
181,-0.9999999999999944
182,-0.9999999999999841
183,-0.9999999999999944
184,-0.9999999999999889
185,-0.9999999999999944
186,-0.9999999999999889
187,-0.9999999999999944
188,-0.9999999999999889
189,-0.9999999999999944
190,-0.9999999999999889
191,-0.9999999999999944
192,-0.9999999999999889
193,-0.9999999999999944
194,-0.9999999999999889
195,-0.9999999999999944
196,-0.9999999999999889
197,-0.9999999999999944
198,-0.9999999999999889
199,-0.9999999999999944
200,-0.9999999999999889
201,-0.9999999999999944
202,-0.9999999999999865
203,-0.9999999999999944
204,-0.9999999999999889
205,-0.9999999999999944
206,-0.9999999999999889
207,-0.9999999999999944
208,-0.9999999999999889
209,-0.9999999999999944
210,-0.9999999999999889
211,-0.9999999999999944
212,-0.9999999999999889
213,-0.9999999999999944
214,-0.9999999999999889
215,-0.9999999999999944
216,-0.9999999999999889
217,-0.9999999999999944
218,-0.9999999999999889
219,-0.9999999999999944
220,-0.9999999999999889
221,-0.9999999999999944
222,-0.9999999999999868
223,-0.9999999999999944
224,-0.9999999999999889
225,-0.9999999999999944
226,-0.9999999999999889
227,-0.9999999999999944
228,-0.9999999999999889
229,-0.9999999999999944
230,-0.9999999999999889
231,-0.9999999999999944
232,-0.9999999999999889
233,-0.9999999999999944
234,-0.9999999999999889
235,-0.9999999999999944
236,-0.9999999999999889
237,-0.9999999999999944
238,-0.9999999999999889
239,-0.9999999999999944
240,-0.9999999999999889
241,-0.9999999999999944
242,-0.9999999999999887
243,-0.9999999999999944
244,-0.9999999999999889
245,-0.9999999999999944
246,-0.9999999999999889
247,-0.9999999999999944
248,-0.9999999999999889
249,-0.9999999999999944
250,-0.9999999999999889
251,-0.9999999999999944
252,-0.9999999999999889
253,-0.9999999999999944
254,-0.9999999999999889
255,-0.9999999999999944
256,-0.9999999999999889
257,-0.9999999999999944
258,-0.9999999999999889
259,-0.9999999999999944
260,-0.9999999999999889
261,-0.9999999999999944
262,-0.9999999999999889
263,-0.9999999999999944
264,-0.9999999999999889
265,-0.9999999999999944
266,-0.9999999999999889
267,-0.9999999999999944
268,-0.9999999999999889
269,-0.9999999999999944
270,-0.9999999999999889
271,-0.9999999999999944
272,-0.9999999999999889
273,-0.9999999999999944
274,-0.9999999999999889
275,-0.9999999999999944
276,-0.9999999999999889
277,-0.9999999999999944
278,-0.9999999999999889
279,-0.9999999999999944
280,-0.9999999999999889
281,-0.9999999999999944
282,-0.9999999999999889
283,-0.9999999999999944
284,-0.9999999999999889
285,-0.9999999999999944
286,-0.9999999999999889
287,-0.9999999999999944
288,-0.9999999999999889
289,-0.9999999999999944
290,-0.9999999999999889
291,-0.9999999999999944
292,-0.9999999999999889
293,-0.9999999999999944
294,-0.9999999999999889
295,-0.9999999999999944
296,-0.9999999999999889
297,-0.9999999999999944
298,-0.9999999999999889
299,-0.9999999999999944
300,-0.9999999999999889
301,-0.9999999999999944
302,-0.9999999999999886
303,-0.9999999999999944
304,-0.9999999999999889
305,-0.9999999999999944
306,-0.9999999999999889
307,-0.9999999999999944
308,-0.9999999999999889
309,-0.9999999999999944
310,-0.9999999999999889
311,-0.9999999999999944
312,-0.9999999999999889
313,-0.9999999999999944
314,-0.9999999999999889
315,-0.9999999999999944
316,-0.9999999999999889
317,-0.9999999999999944
318,-0.9999999999999889
319,-0.9999999999999944
320,-0.9999999999999889
321,-0.9999999999999944
322,-0.9999999999999889
323,-0.9999999999999944
324,-0.9999999999999889
325,-0.9999999999999944
326,-0.9999999999999889
